fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,fire_county
Juniper Fire,2017-08-23,0.0,74.0,66.0,8.72,8.0,0.1178378378378378,0.0,8.945714285714287,8,Summer,-120.443545,36.099681,31.0,Fresno
Montezuma Fire,2017-08-26,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,8.211428571428572,8,Summer,-116.46989,33.20988,62.0,San Diego
Peg Fire,2017-08-26,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,8.211428571428572,8,Summer,-120.48641,40.80968,157.0,Lassen
Vestal Fire,2017-08-26,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,8.211428571428572,8,Summer,-122.70449,40.29831,40.0,Tehama
Flat Fire,2017-08-26,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,8.211428571428572,8,Summer,-119.43376,36.93332,111.0,Fresno
Mines Fire,2017-08-27,0.0,73.0,65.0,8.95,8.0,0.1226027397260274,0.0,8.275714285714287,8,Summer,-121.56425,37.56181,44.0,Alameda
Bodega Fire,2017-08-27,0.0,73.0,65.0,8.95,8.0,0.1226027397260274,0.0,8.275714285714287,8,Summer,-122.71998,38.26294,18.0,Sonoma
Canyon Fire,2017-08-27,0.0,73.0,65.0,8.95,8.0,0.1226027397260274,0.0,8.275714285714287,8,Summer,-117.3968,33.6444,46.0,Riverside
Hill Fire,2017-08-27,0.0,73.0,65.0,8.95,8.0,0.1226027397260274,0.0,8.275714285714287,8,Summer,-119.28241,36.7279,69.0,Fresno
Translator Fire,2017-08-28,0.0,76.0,68.0,8.5,8.0,0.1118421052631579,0.0,8.244285714285713,8,Summer,-123.63721,41.02705,40.0,Humboldt
Sandra Fire,2017-08-28,0.0,76.0,68.0,8.5,8.0,0.1118421052631579,0.0,8.244285714285713,8,Summer,-120.72274,38.34421,10.0,Amador
Pier Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-118.74103,36.15356,36556.0,Tulare
Bradley Fire,2017-08-28,0.0,76.0,68.0,8.5,8.0,0.1118421052631579,0.0,8.244285714285713,8,Summer,-122.27499,41.222,54.0,Siskiyou
Ponderosa Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-121.30209,39.57701,4016.0,Butte
Railroad Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-119.64622,37.44663,12407.0,Madera
Mud Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-120.22215,40.43962,6042.0,Lassen
Owens Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-121.90077,41.99483,55.0,Siskiyou
Slinkard Fire,2017-08-29,0.0,83.0,67.0,6.26,16.0,0.0754216867469879,0.0,7.732857142857143,8,Summer,-119.55425,38.655,8925.0,Mono
4-4 Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-120.36659,41.4844,28.0,Modoc
Pleasant Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-121.12004,39.34292,392.0,Nevada
4-10 Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-120.31814,41.64469,27.0,Modoc
Coalinga Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-120.32685,36.36113,102.0,Fresno
Miller Fire,2017-08-31,0.0,93.0,71.0,6.71,22.0,0.0721505376344086,0.0,7.412857142857143,8,Summer,-123.64214,40.03697,34.0,Humboldt
Helena - Fork Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-123.10003,40.76025,21846.0,Trinity
Marlborough Fire,2017-08-31,0.0,93.0,71.0,6.71,22.0,0.0721505376344086,0.0,7.412857142857143,8,Summer,34.015742,117.337331,85.0,Riverside
Castaic Fire,2017-08-31,0.0,93.0,71.0,6.71,22.0,0.0721505376344086,0.0,7.412857142857143,8,Summer,-118.62882,34.52055,30.0,Los Angeles
Border Fire,2017-09-01,0.0,92.0,73.0,7.83,19.0,0.0851086956521739,0.0,7.541428571428571,9,Fall,-116.76997,32.6001,130.0,San Diego
Summit Complex,2017-07-31,0.0,74.0,65.0,7.16,9.0,0.0967567567567567,0.0,8.628571428571428,7,Summer,-119.782,38.329,5247.0,Stanislaus
Ellie Fire,2017-09-10,0.0,82.0,65.0,7.38,17.0,0.09,0.0600000000000004,8.117142857142857,9,Fall,-117.33364,33.73547,34.0,Riverside
Creek Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-119.941,38.12,1749.0,Stanislaus
Hopper Fire,2017-09-01,0.0,92.0,73.0,7.83,19.0,0.0851086956521739,0.0,7.541428571428571,9,Fall,-122.02525,40.71923,25.0,Shasta
Caldwell Fire,2017-09-01,0.0,92.0,73.0,7.83,19.0,0.0851086956521739,0.0,7.541428571428571,9,Fall,-118.406,35.76,1319.0,Kern
La Tuna Fire ,2017-09-01,0.0,92.0,73.0,7.83,19.0,0.0851086956521739,0.0,7.541428571428571,9,Fall,-118.2674,34.22957,7194.0,Los Angeles
Mission Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-119.48067,37.21616,1037.0,Madera
Parkfield Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-120.52189,36.09486,100.0,Fresno
Palmer Fire,2017-09-02,0.0,95.0,73.0,6.04,22.0,0.063578947368421,0.0,7.221428571428571,9,Fall,-117.09984,33.97471,3800.0,Riverside
Margarita Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-120.50886,35.31886,120.0,San Luis Obispo
Mule Fire,2017-09-05,0.0,78.0,70.0,10.51,8.0,0.1347435897435897,0.0600000000000004,7.157142857142857,9,Fall,-122.49327,39.01748,21.0,Lake
Mills File,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-120.9204,40.13278,79.0,Plumas
Bally Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-121.59899,36.99092,100.0,Santa Clara
Peak Fire,2017-09-03,0.0,97.0,75.0,6.93,22.0,0.0714432989690721,0.0,6.932857142857142,9,Fall,-119.83556,37.37397,680.0,Mariposa
R-4 Fire,2017-08-30,0.0,83.0,68.0,6.26,15.0,0.0754216867469879,0.0,7.381428571428571,8,Summer,-119.93499,40.69573,18618.0,Lassen
Cove Fire,2017-09-23,0.0,72.0,56.0,6.93,16.0,0.09625,0.0200000000000004,8.435714285714285,9,Fall,-121.04445,35.76343,25.0,San Luis Obispo
Bradley Fire,2017-08-28,0.0,76.0,68.0,8.5,8.0,0.1118421052631579,0.0,8.244285714285713,8,Summer,-122.292,41.222,54.0,Siskiyou
Sandy Fire,2017-08-02,0.0,86.0,71.0,7.38,15.0,0.085813953488372,0.0,7.828571428571428,8,Summer,-123.375,40.804,32.0,Trinity
Table Fire,2017-09-19,0.0,75.0,65.0,6.71,10.0,0.0894666666666666,0.0,8.405714285714286,9,Fall,-120.504134,37.896778,39.0,Tuolumne
Border 9 Fire,2017-09-07,0.0,77.0,66.0,8.95,11.0,0.1162337662337662,0.0600000000000004,7.892857142857143,9,Fall,-116.61609,32.59252,25.0,San Diego
Rattlesnake Fire,2017-09-07,0.0,77.0,66.0,8.95,11.0,0.1162337662337662,0.0600000000000004,7.892857142857143,9,Fall,-119.78256,37.73596,0.0,Mariposa
Linne Fire,2017-09-26,0.0,81.0,61.0,6.26,20.0,0.0772839506172839,0.0200000000000004,8.02,9,Fall,-120.56068,35.5956,74.0,San Luis Obispo
Pine Fire,2017-09-11,0.0,85.0,69.0,7.83,16.0,0.0921176470588235,0.0,8.404285714285715,9,Fall,-120.87609,36.17297,43.0,Monterey
Eureka Fire,2017-09-05,0.0,78.0,70.0,10.51,8.0,0.1347435897435897,0.0600000000000004,7.157142857142857,9,Fall,-120.75485,39.75312,2575.0,Plumas
Shaver Fire,2017-09-11,0.0,85.0,69.0,7.83,16.0,0.0921176470588235,0.0,8.404285714285715,9,Fall,-119.32109,37.10067,10.0,Fresno
Skeleton Fire,2017-09-12,0.0,74.0,65.0,11.63,9.0,0.1571621621621621,0.0,8.564285714285713,9,Fall,-122.85194,39.44543,200.0,Lake
Soda Fire,2017-09-28,0.0,78.0,62.0,5.82,16.0,0.0746153846153846,0.0,7.188571428571429,9,Fall,-121.56858,40.07613,143.0,Butte
Miller Complex,2017-08-14,0.0,75.0,65.0,8.72,10.0,0.1162666666666666,0.0,8.082857142857142,8,Summer,-123.218,42.039,39715.0,Siskiyou
Skeggs Fire,2017-09-11,0.0,85.0,69.0,7.83,16.0,0.0921176470588235,0.0,8.404285714285715,9,Fall,-122.3001,37.41591,50.0,San Mateo
Berry Fire,2017-09-11,0.0,85.0,69.0,7.83,16.0,0.0921176470588235,0.0,8.404285714285715,9,Fall,-121.81623,40.98352,900.0,Shasta
Hole Fire,2017-09-12,0.0,74.0,65.0,11.63,9.0,0.1571621621621621,0.0,8.564285714285713,9,Fall,-124.01168,41.98128,40.0,Del Norte
Pacific Fire,2017-09-12,0.0,74.0,65.0,11.63,9.0,0.1571621621621621,0.0,8.564285714285713,9,Fall,-121.60683,39.44257,12.0,Butte
Slides Fire,2017-09-12,0.0,74.0,65.0,11.63,9.0,0.1571621621621621,0.0,8.564285714285713,9,Fall,-123.03344,39.42604,58.0,Lake
Buck Fire,2017-09-12,0.0,74.0,65.0,11.63,9.0,0.1571621621621621,0.0,8.564285714285713,9,Fall,-123.03583,40.2275,13417.0,Trinity
French Fire,2017-09-17,0.0,73.0,65.0,8.72,8.0,0.1194520547945205,0.0,9.108571428571429,9,Fall,-120.915,38.5758,136.0,El Dorado
Eastman Fire,2017-09-18,0.0,73.0,64.0,7.83,9.0,0.1072602739726027,0.0,9.108571428571429,9,Fall,-120.015509,37.14624,483.0,Madera
Grape Fire,2017-09-19,0.0,75.0,65.0,6.71,10.0,0.0894666666666666,0.0,8.405714285714286,9,Fall,-123.1362,39.02482,146.0,Mendocino
Corral Fire,2017-09-19,0.0,75.0,65.0,6.71,10.0,0.0894666666666666,0.0,8.405714285714286,9,Fall,-121.49925,37.63358,155.0,Alameda
Murphy Fire,2017-09-19,0.0,75.0,65.0,6.71,10.0,0.0894666666666666,0.0,8.405714285714286,9,Fall,-120.31598,36.24653,237.0,Fresno
Power Fire,2017-09-20,0.0,77.0,63.0,7.83,14.0,0.1016883116883116,0.0,7.894285714285715,9,Fall,-120.90462,36.94652,48.0,Madera
Huasna Fire,2017-09-20,0.0,77.0,63.0,7.83,14.0,0.1016883116883116,0.0,7.894285714285715,9,Fall,-120.39387,35.12269,245.0,San Luis Obispo
Dexter Fire,2017-09-20,0.0,77.0,63.0,7.83,14.0,0.1016883116883116,0.0,7.894285714285715,9,Fall,-120.15846,37.76888,10.0,Mariposa
32 Fire,2017-09-25,0.0,85.0,60.0,6.93,25.0,0.0815294117647058,0.0200000000000004,8.084285714285715,9,Fall,-121.7127,39.8255,28.0,Butte
Estate Fire,2017-09-23,0.0,72.0,56.0,6.93,16.0,0.09625,0.0200000000000004,8.435714285714285,9,Fall,-122.0041,38.4446,55.0,Solano
Jasper Fire,2017-09-26,0.0,81.0,61.0,6.26,20.0,0.0772839506172839,0.0200000000000004,8.02,9,Fall,-121.40947,39.03168,26.0,Yuba
Edwards Fire,2017-09-26,0.0,81.0,61.0,6.26,20.0,0.0772839506172839,0.0200000000000004,8.02,9,Fall,-122.169,37.77982,22.0,Alameda
Poly Fire,2017-09-26,0.0,81.0,61.0,6.26,20.0,0.0772839506172839,0.0200000000000004,8.02,9,Fall,-120.65279,35.3024,105.0,San Luis Obispo
Canyon Fire,2017-09-25,0.0,85.0,60.0,6.93,25.0,0.0815294117647058,0.0200000000000004,8.084285714285715,9,Fall,-117.68598,33.8668,2662.0,Orange
Lion Fire,2017-09-27,0.0,78.0,61.0,6.93,17.0,0.0888461538461538,0.0200000000000004,7.891428571428571,9,Fall,-118.48555,36.27138,18900.0,Tulare
Rucker Fire,2017-09-29,0.0,78.0,63.0,7.61,15.0,0.0975641025641025,0.0,6.805714285714286,9,Fall,-120.4393,34.67403,444.0,Santa Barbara
Lakewood Fire,2017-09-29,0.0,78.0,63.0,7.61,15.0,0.0975641025641025,0.0,6.805714285714286,9,Fall,-118.46734,35.59302,40.0,Kern
Melba Fire,2017-09-29,0.0,78.0,63.0,7.61,15.0,0.0975641025641025,0.0,6.805714285714286,9,Fall,-117.10301,33.74925,35.0,Riverside
Timm Fire,2017-10-02,0.0,75.0,61.0,7.61,14.0,0.1014666666666666,0.0,6.807142857142857,10,Fall,-121.97233,38.43658,100.0,Solano
Ramblin Fire,2017-10-03,0.0,73.0,62.0,6.93,11.0,0.094931506849315,0.0,6.902857142857143,10,Fall,-119.87465,37.41231,17.0,Mariposa
36 Fire,2017-10-03,0.0,73.0,62.0,6.93,11.0,0.094931506849315,0.0,6.902857142857143,10,Fall,-122.24731,40.20077,20.0,Tehama
Ridge Fire,2017-10-06,0.0,86.0,59.0,5.82,27.0,0.0676744186046511,0.0,6.934285714285715,10,Fall,-122.576,39.15016,87.0,Lake
Jones Fire,2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-122.24199,40.70627,40.0,Shasta
Fort Fire,2017-10-07,0.0,87.0,60.0,6.04,27.0,0.0694252873563218,0.0,6.838571428571429,10,Fall,-123.24713,38.51937,20.0,Sonoma
Freeway Fire,2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-122.255,40.24789,10.0,Tehama
Blue Fire,2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-123.96844,40.88516,20.0,Humboldt
Cherokee Fire,2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-121.52966,39.62496,8500.0,Butte
Atlas Fire (Southern LNU Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.24367,38.39206,51624.0,"Napa, Solano"
Tubbs Fire (Central LNU Complex),2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-122.62879,38.60895,36807.0,"Napa, Sonoma"
Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.5209,38.4041,44573.0,"Napa, Sonoma"
Partrick Fire (Central LNU Complex),2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-122.39052,38.31802,8283.0,Napa
LaPorte Fire (Wind Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-121.40613,39.39455,6151.0,Butte
Cascade Fire (Wind Complex),2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-121.4021,39.32198,9989.0,Yuba
McCourtney Fire (Wind Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-121.08406,39.19325,76.0,Nevada
Redwood Valley Fire (Mendocino Lake Complex),2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-123.16635,39.24873,36523.0,Mendocino
Point Fire,2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-120.52953,38.40234,130.0,Calaveras
37 Fire,2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.47301,38.14242,1660.0,Sonoma
Pozo Fire,2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-120.44448,35.28738,45.0,San Luis Obispo
Tank Fire,2017-10-26,0.0,90.0,67.0,6.04,23.0,0.0671111111111111,0.0,5.911428571428572,10,Fall,-118.56578,35.21556,50.0,Kern
Sulphur Fire (Mendocino Lake Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.64543,39.01387,2207.0,Lake
Lobo Fire (Wind Complex),2017-10-08,0.0,78.0,61.0,7.38,17.0,0.0946153846153846,0.0,6.934285714285714,10,Fall,-121.12792,39.24549,821.0,Nevada
Honey Fire,2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-121.67261,39.74679,150.0,Butte
Canyon 2 Fire,2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-117.70975,33.87041,9217.0,Orange
Wildomar Fire,2017-10-26,0.0,90.0,67.0,6.04,23.0,0.0671111111111111,0.0,5.911428571428572,10,Fall,-117.34192,33.60247,866.0,Riverside
Tehama Fire,2017-10-26,0.0,90.0,67.0,6.04,23.0,0.0671111111111111,0.0,5.911428571428572,10,Fall,-121.91425,40.02261,194.0,Tehama
Silver Fire,2017-10-11,0.0,70.0,62.0,7.16,8.0,0.1022857142857142,0.0,6.584285714285714,10,Fall,-119.2288,36.7528,58.0,Fresno
Pocket Fire (Central LNU Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.90939,38.76549,17357.0,Sonoma
Bear Fire,2017-10-16,0.0,90.0,66.0,5.59,24.0,0.0621111111111111,0.0,6.838571428571429,10,Fall,-122.07012,37.18356,391.0,Santa Cruz
Wilson Fire,2017-10-17,0.0,89.0,66.0,5.82,23.0,0.0653932584269662,0.0,6.647142857142858,10,Fall,-118.05545,34.22551,50.0,Los Angeles
River Fire,2017-10-14,0.0,78.0,60.0,5.37,18.0,0.0688461538461538,0.0,6.775714285714286,10,Fall,-123.51619,40.46836,148.0,Trinity
Quarry Fire,2017-10-12,0.0,71.0,61.0,7.83,10.0,0.110281690140845,0.0,6.744285714285715,10,Fall,-118.76152,35.19008,183.0,Kern
Wilson Fire,2017-10-15,0.0,95.0,60.0,8.05,35.0,0.0847368421052631,0.0,6.871428571428573,10,Fall,-116.50897,33.18716,25.0,San Diego
Garden Fire,2017-10-10,0.0,78.0,60.0,7.16,18.0,0.0917948717948718,0.0,6.711428571428572,10,Fall,-121.13737,39.06414,19.0,Nevada
Ice Fire,2017-10-10,0.0,78.0,60.0,7.16,18.0,0.0917948717948718,0.0,6.711428571428572,10,Fall,-120.46234,38.77921,29.0,El Dorado
Portola Fire,2017-10-10,0.0,78.0,60.0,7.16,18.0,0.0917948717948718,0.0,6.711428571428572,10,Fall,-117.02132,33.50488,23.0,Riverside
Meyers Fire,2017-12-05,0.0,74.0,51.0,4.92,23.0,0.0664864864864864,0.0,5.017142857142857,12,Winter,-117.40625,34.21829,34.0,San Bernardino
Little Mountain Fire,2017-12-05,0.0,74.0,51.0,4.92,23.0,0.0664864864864864,0.0,5.017142857142857,12,Winter,-117.33334,34.16564,260.0,San Bernardino
Extension Fire,2017-10-23,0.0,101.0,67.0,4.03,34.0,0.0399009900990099,0.0,6.5842857142857145,10,Fall,-117.00589,33.8826,50.0,Riverside
Freeway Fire,2017-10-24,0.0,104.0,67.0,3.8,37.0,0.0365384615384615,0.0,6.295714285714285,10,Fall,-117.4982,34.13534,40.0,San Bernardino
Rolling Fire,2017-10-15,0.0,95.0,60.0,8.05,35.0,0.0847368421052631,0.0,6.871428571428573,10,Fall,-118.701,35.3091,184.0,Kern
Lynch Fire,2017-10-13,0.0,72.0,60.0,6.71,12.0,0.0931944444444444,0.0,6.871428571428571,10,Fall,-120.96514,35.78616,73.0,San Luis Obispo
Table Fire,2017-10-13,0.0,72.0,60.0,6.71,12.0,0.0931944444444444,0.0,6.871428571428571,10,Fall,-120.287,38.848,426.0,El Dorado
Long Fire,2017-10-14,0.0,78.0,60.0,5.37,18.0,0.0688461538461538,0.0,6.775714285714286,10,Fall,-122.57487,39.0199,100.0,Lake
Oakmont Fire (Central LNU Complex),2017-10-14,0.0,78.0,60.0,5.37,18.0,0.0688461538461538,0.0,6.775714285714286,10,Fall,-122.58152,38.46123,100.0,Sonoma
Pressley Fire (Central LNU Complex),2017-10-09,0.0,84.0,64.0,5.82,20.0,0.0692857142857142,0.0,6.678571428571429,10,Fall,-122.64001,38.36685,0.0,Sonoma
York Fire,2017-10-15,0.0,95.0,60.0,8.05,35.0,0.0847368421052631,0.0,6.871428571428573,10,Fall,-121.80377,36.5858,31.0,Monterey
Fallon Fire,2017-10-17,0.0,89.0,66.0,5.82,23.0,0.0653932584269662,0.0,6.647142857142858,10,Fall,-121.85663,37.7393,116.0,Alameda
Buffalo Fire,2017-10-17,0.0,89.0,66.0,5.82,23.0,0.0653932584269662,0.0,6.647142857142858,10,Fall,-117.402445,33.402411,1088.0,San Diego
Milton Fire,2017-10-18,0.0,80.0,65.0,7.16,15.0,0.0895,0.0,6.647142857142858,10,Fall,-120.84748,37.89532,13.0,Stanislaus
Rye Fire,2017-12-05,0.0,74.0,51.0,4.92,23.0,0.0664864864864864,0.0,5.017142857142857,12,Winter,-118.58188,34.45283,6049.0,Los Angeles
Creek Fire,2017-12-05,0.0,74.0,51.0,4.92,23.0,0.0664864864864864,0.0,5.017142857142857,12,Winter,-118.35863,34.31283,15619.0,Los Angeles
Thomas Fire,2017-12-04,0.0,73.0,55.0,5.82,18.0,0.0797260273972602,0.0,5.145714285714286,12,Winter,-119.09124,34.41521,281893.0,"Santa Barbara, Ventura"
Riverdale Fire,2017-12-04,0.0,73.0,55.0,5.82,18.0,0.0797260273972602,0.0,5.145714285714286,12,Winter,-117.4764,33.96514,40.0,Riverside
Roser Fire,2017-11-02,0.07,68.0,58.0,6.93,10.0,0.1019117647058823,0.0700000000000004,6.805714285714286,11,Fall,-122.28165,39.81517,43.0,Tehama
Chris Fire,2017-11-13,0.0,70.0,54.0,4.7,16.0,0.0671428571428571,0.0,6.838571428571428,11,Fall,-119.48284,38.46111,370.0,Mono
Loma Fire,2017-10-13,0.0,72.0,60.0,6.71,12.0,0.0931944444444444,0.0,6.871428571428571,10,Fall,-117.46709,33.38613,81.0,San Diego
Palm Fire,2017-11-14,0.0,74.0,54.0,5.59,20.0,0.0755405405405405,0.0,6.742857142857142,11,Fall,-116.50151,33.90327,40.0,Riverside
Vista Fire,2017-10-24,0.0,104.0,67.0,3.8,37.0,0.0365384615384615,0.0,6.295714285714285,10,Fall,-119.30918,34.34949,86.0,Ventura
Soda Fire,2017-10-20,0.0,71.0,63.0,10.51,8.0,0.1480281690140845,0.0,6.99857142857143,10,Fall,-120.00353,35.41112,21.0,San Luis Obispo
Bitterwater Fire,2017-11-25,0.0,82.0,59.0,4.92,23.0,0.06,0.0,5.111428571428571,11,Fall,-121.00391,36.38109,47.0,San Benito
Church Fire,2017-10-21,0.0,76.0,61.0,6.04,15.0,0.0794736842105263,0.0,7.094285714285715,10,Fall,-116.37345,32.64962,100.0,San Diego
Oak Fire,2017-11-29,0.0,74.0,54.0,4.7,20.0,0.0635135135135135,0.0100000000000004,6.038571428571429,11,Fall,-116.940661,34.035344,99.0,San Bernardino
Lilac Fire,2017-12-07,0.0,80.0,47.0,3.8,33.0,0.0475,0.0,4.6971428571428575,12,Winter,-117.163,33.3237,4088.0,San Diego
Liberty Fire,2017-12-07,0.0,80.0,47.0,3.8,33.0,0.0475,0.0,4.6971428571428575,12,Winter,-117.14979,33.59257,300.0,Riverside
Longhorn Fire,2017-12-13,0.0,80.0,51.0,3.8,29.0,0.0475,0.0,3.93,12,Winter,-116.91023,33.88994,19.0,Riverside
Skirball Fire,2017-12-06,0.0,75.0,45.0,3.8,30.0,0.0506666666666666,0.0,4.888571428571429,12,Winter,-118.48178,34.09454,422.0,Los Angeles
Drum Fire,2017-12-16,0.0,66.0,53.0,6.04,13.0,0.0915151515151515,0.0,4.505714285714285,12,Winter,-120.27077,34.71796,14.0,Santa Barbara
Coast Fire,2017-12-14,0.0,72.0,49.0,5.37,23.0,0.0745833333333333,0.0,4.154285714285715,12,Winter,-120.414875,34.605358,14.0,Santa Barbara
Riverbottom Fire,2017-12-21,0.0,62.0,49.0,8.05,13.0,0.1298387096774193,0.0100000000000004,6.454285714285715,12,Winter,-117.38417,33.9885,45.0,Riverside
Holiday Fire,2017-12-28,0.0,72.0,50.0,4.92,22.0,0.0683333333333333,0.0,4.761428571428572,12,Winter,-119.61865,38.869036,80.0,El Dorado
Haycamp Fire,2018-02-07,0.0,81.0,51.0,4.92,30.0,0.0607407407407407,0.0,5.079999999999999,2,Winter,-121.28185,35.96689,50.0,Monterey
Pleasant Fire,2018-02-18,0.0,64.0,51.0,9.4,13.0,0.146875,0.0,7.317142857142857,2,Winter,-118.50235,37.40208,2070.0,Inyo
Grant Fire,2018-05-14,0.0,67.0,55.0,10.07,12.0,0.1502985074626865,0.0500000000000004,8.181428571428572,5,Spring,-121.6039,37.73835,12.0,Alameda
Patterson Fire,2018-05-17,0.0,70.0,54.0,8.05,16.0,0.115,0.0500000000000004,9.554285714285712,5,Spring,-117.05992,33.62924,1261.0,Riverside
Tyler Fire,2018-04-15,0.0,72.0,54.0,7.61,18.0,0.1056944444444444,0.0,9.044285714285714,4,Spring,-116.164058,33.711263,15.0,Riverside
Santa Cruz Fire,2018-03-27,0.0,79.0,50.0,10.29,29.0,0.130253164556962,0.6400000000000005,9.107142857142858,3,Spring,-119.76576,34.0232,258.0,Santa Barbara
Rock Fire,2018-03-27,0.0,79.0,50.0,10.29,29.0,0.130253164556962,0.6400000000000005,9.107142857142858,3,Spring,-121.77419,40.4635,11.0,Shasta
Meadow Fire,2018-04-09,0.0,83.0,56.0,7.38,27.0,0.0889156626506024,0.0,6.902857142857142,4,Spring,-117.48144,33.86439,21.0,Riverside
Volcan Fire,2018-05-10,0.0,69.0,60.0,7.16,9.0,0.1037681159420289,0.0,7.447142857142857,5,Spring,-116.58759,33.12213,12.0,San Diego
Shastina Fire,2018-05-09,0.0,69.0,59.0,6.71,10.0,0.0972463768115942,0.0,7.63857142857143,5,Spring,-122.48556,41.65935,127.0,Siskiyou
Lago Fire,2018-04-22,0.0,73.0,56.0,6.49,17.0,0.0889041095890411,0.0500000000000004,10.578571428571427,4,Spring,-117.16232,33.88744,18.0,Riverside
French Fire,2018-04-26,0.0,65.0,56.0,8.95,9.0,0.1376923076923076,0.0,7.4471428571428575,4,Spring,-120.18499,39.89075,20.0,Plumas
Happy Fire,2018-05-17,0.0,70.0,54.0,8.05,16.0,0.115,0.0500000000000004,9.554285714285712,5,Spring,-120.18236,34.74245,60.0,Santa Barbara
Jacques Fire,2018-05-09,0.0,69.0,59.0,6.71,10.0,0.0972463768115942,0.0,7.63857142857143,5,Spring,-117.27467,33.40178,18.0,San Diego
Alpha Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.502405,33.389425,300.0,San Diego
